date,sales,avg_temp_c,rainfall_mm,is_holiday,is_promotion
2022-03-14,102,4.75,3.31,0,0
2022-03-15,94,5.97,0.0,0,0
2022-03-16,84,7.23,3.33,0,0
2022-03-17,98,8.21,0.0,0,0
2022-03-18,94,5.73,0.0,0,0
2022-03-19,140,6.86,0.0,0,0
2022-03-20,149,9.58,0.0,0,0
2022-03-21,102,7.28,0.0,0,0
2022-03-22,99,9.49,0.0,0,0
2022-03-23,92,15.69,0.0,0,0
2022-03-24,97,9.08,0.0,0,0
2022-03-25,98,12.51,0.0,0,0
2022-03-26,147,10.19,0.0,0,0
2022-03-27,131,11.63,0.0,0,0
2022-03-28,89,14.3,7.71,0,0
2022-03-29,92,9.51,0.0,0,0
2022-03-30,93,11.09,0.0,0,0
2022-03-31,85,15.99,1.46,0,0
2022-04-01,96,8.18,0.0,0,0
2022-04-02,132,12.62,2.87,0,0
2022-04-03,159,11.92,0.0,0,0
2022-04-04,94,12.41,2.29,0,0
2022-04-05,103,12.44,0.0,0,0
2022-04-06,93,12.21,0.0,0,0
2022-04-07,95,12.3,0.0,0,0
2022-04-08,128,12.88,0.0,0,1
2022-04-09,136,15.84,0.0,0,0
2022-04-10,134,14.53,0.0,0,0
2022-04-11,96,14.23,0.0,0,0
2022-04-12,98,17.34,0.0,0,0
2022-04-13,96,15.86,0.0,0,0
2022-04-14,92,14.01,0.0,0,0
2022-04-15,91,14.53,0.0,0,0
2022-04-16,149,15.42,0.0,0,0
2022-04-17,131,19.38,0.0,0,0
2022-04-18,92,18.77,0.0,0,0
2022-04-19,94,20.14,0.0,0,0
2022-04-20,97,18.94,0.0,0,0
2022-04-21,91,18.32,5.62,0,0
2022-04-22,94,14.13,0.0,0,0
2022-04-23,128,20.65,1.89,0,0
2022-04-24,148,15.43,0.0,0,0
2022-04-25,91,17.43,0.0,0,0
2022-04-26,105,18.72,0.0,0,0
2022-04-27,93,20.82,0.0,0,0
2022-04-28,92,22.57,0.0,0,0
2022-04-29,94,20.24,0.0,0,0
2022-04-30,142,16.52,0.0,0,0
2022-05-01,159,22.39,0.0,0,0
2022-05-02,95,19.64,0.0,0,0
2022-05-03,88,20.85,0.0,0,0
2022-05-04,98,20.22,0.0,0,0
2022-05-05,106,22.34,0.0,0,0
2022-05-06,96,18.48,5.22,0,0
2022-05-07,151,21.72,0.0,0,0
2022-05-08,143,20.49,5.16,0,0
2022-05-09,89,16.38,2.99,0,0
2022-05-10,102,18.95,0.0,0,0
2022-05-11,99,21.34,0.0,0,0
2022-05-12,104,21.67,0.0,0,0
2022-05-13,96,25.39,0.0,0,0
2022-05-14,129,20.48,0.0,0,0
2022-05-15,148,23.13,0.0,0,0
2022-05-16,94,24.52,0.0,0,0
2022-05-17,89,21.93,2.68,0,0
2022-05-18,92,25.18,0.0,0,0
2022-05-19,91,25.72,7.22,0,0
2022-05-20,93,22.95,0.0,0,0
2022-05-21,147,21.24,0.0,0,0
2022-05-22,142,24.57,0.0,0,0
2022-05-23,89,25.87,3.21,0,0
2022-05-24,103,19.93,0.0,0,0
2022-05-25,100,20.28,0.0,0,0
2022-05-26,91,20.79,0.0,0,0
2022-05-27,93,21.26,0.0,0,0
2022-05-28,149,22.78,0.0,0,0
2022-05-29,142,26.76,0.0,0,0
2022-05-30,97,26.13,0.0,0,0
2022-05-31,106,28.26,0.0,0,0
2022-06-01,95,22.82,0.0,0,0
2022-06-02,80,20.36,1.22,0,0
2022-06-03,98,26.32,0.0,0,0
2022-06-04,151,22.38,0.0,0,0
2022-06-05,141,24.65,0.0,0,0
2022-06-06,87,20.9,0.19,0,0
2022-06-07,95,22.06,0.0,0,0
2022-06-08,95,23.19,0.0,0,0
2022-06-09,96,24.87,0.0,0,0
2022-06-10,109,24.28,0.0,0,1
2022-06-11,124,26.58,7.05,0,0
2022-06-12,128,21.72,3.38,0,0
2022-06-13,100,23.39,0.0,0,0
2022-06-14,97,22.5,0.0,0,0
2022-06-15,96,26.73,0.0,0,0
2022-06-16,86,25.46,0.0,0,0
2022-06-17,97,26.35,0.0,0,0
2022-06-18,156,27.33,0.0,0,0
2022-06-19,154,25.2,0.0,0,0
2022-06-20,97,24.4,0.0,0,0
2022-06-21,93,23.56,0.0,0,0
2022-06-22,103,26.5,0.0,0,0
2022-06-23,90,26.54,0.0,0,0
2022-06-24,128,20.38,0.0,0,1
2022-06-25,156,23.17,0.0,0,0
2022-06-26,138,24.58,8.36,0,0
2022-06-27,107,24.64,0.0,0,0
2022-06-28,86,20.75,8.31,0,0
2022-06-29,94,26.18,6.0,0,0
2022-06-30,106,21.92,0.0,0,0
2022-07-01,102,28.26,0.0,0,0
2022-07-02,148,27.55,0.0,0,0
2022-07-03,151,25.87,0.0,0,0
2022-07-04,99,26.65,0.0,1,0
2022-07-05,103,25.88,0.0,0,0
2022-07-06,95,25.68,0.0,0,0
2022-07-07,98,24.69,0.0,0,0
2022-07-08,103,21.83,0.0,0,0
2022-07-09,142,26.31,0.0,0,0
2022-07-10,138,23.4,0.0,0,0
2022-07-11,93,24.99,0.0,0,0
2022-07-12,90,24.51,0.0,0,0
2022-07-13,96,27.4,0.0,0,0
2022-07-14,92,24.41,0.0,0,0
2022-07-15,91,28.2,0.0,0,0
2022-07-16,139,23.3,0.0,0,0
2022-07-17,169,23.17,0.0,0,1
2022-07-18,94,22.26,0.0,0,0
2022-07-19,88,20.98,6.17,0,0
2022-07-20,100,21.74,0.0,0,0
2022-07-21,92,24.1,0.0,0,0
2022-07-22,96,21.45,3.7,0,0
2022-07-23,140,23.12,0.0,0,0
2022-07-24,140,22.68,0.0,0,0
2022-07-25,100,25.15,4.06,0,0
2022-07-26,104,20.59,0.0,0,0
2022-07-27,91,22.13,0.0,0,0
2022-07-28,93,22.21,2.97,0,0
2022-07-29,93,24.42,0.0,0,0
2022-07-30,147,21.77,0.0,0,0
2022-07-31,139,22.54,7.99,0,0
2022-08-01,92,21.87,0.0,0,0
2022-08-02,98,23.95,0.0,0,0
2022-08-03,99,20.12,0.0,0,0
2022-08-04,94,22.49,0.0,0,0
2022-08-05,92,16.02,0.0,0,0
2022-08-06,141,20.99,0.0,0,0
2022-08-07,134,18.99,0.0,0,0
2022-08-08,94,21.15,0.89,0,0
2022-08-09,93,19.99,8.83,0,0
2022-08-10,89,19.69,0.0,0,0
2022-08-11,103,15.85,0.0,0,0
2022-08-12,106,17.14,0.0,0,0
2022-08-13,139,19.73,4.8,0,0
2022-08-14,151,17.36,0.0,0,0
2022-08-15,92,18.72,0.0,0,0
2022-08-16,95,19.87,0.0,0,0
2022-08-17,98,20.29,0.0,0,0
2022-08-18,88,18.1,6.24,0,0
2022-08-19,92,18.61,0.0,0,0
2022-08-20,142,15.23,0.0,0,0
2022-08-21,151,15.96,0.0,0,0
2022-08-22,106,15.75,0.0,0,0
2022-08-23,92,18.66,6.14,0,0
2022-08-24,85,18.12,8.17,0,0
2022-08-25,94,17.36,0.0,0,0
2022-08-26,92,16.91,9.52,0,0
2022-08-27,134,14.01,9.23,0,0
2022-08-28,136,16.7,0.0,0,0
2022-08-29,88,16.75,5.39,0,0
2022-08-30,99,16.97,0.0,0,0
2022-08-31,94,16.24,0.0,0,0
2022-09-01,101,14.84,0.0,0,0
2022-09-02,90,15.93,0.0,0,0
2022-09-03,144,10.48,0.0,0,0
2022-09-04,143,14.93,0.0,0,0
2022-09-05,99,16.69,0.0,0,0
2022-09-06,88,14.3,0.0,0,0
2022-09-07,98,11.31,0.0,0,0
2022-09-08,93,11.69,0.42,0,0
2022-09-09,95,13.87,5.24,0,0
2022-09-10,176,9.68,0.0,0,1
2022-09-11,152,12.47,0.0,0,0
2022-09-12,89,12.07,2.97,0,0
2022-09-13,97,14.43,0.0,0,0
2022-09-14,85,13.32,9.06,0,0
2022-09-15,103,14.44,9.53,0,0
2022-09-16,96,10.44,0.0,0,0
2022-09-17,137,11.09,0.0,0,0
2022-09-18,150,10.69,0.0,0,0
2022-09-19,96,14.55,7.49,0,0
2022-09-20,92,6.38,0.0,0,0
2022-09-21,91,10.88,0.0,0,0
2022-09-22,98,8.81,0.0,0,0
2022-09-23,98,7.91,0.0,0,0
2022-09-24,142,7.85,0.0,0,0
2022-09-25,146,9.29,0.0,0,0
2022-09-26,93,7.78,7.29,0,0
2022-09-27,97,8.79,0.0,0,0
2022-09-28,101,7.72,0.0,0,0
2022-09-29,99,4.99,0.0,0,0
2022-09-30,96,7.3,0.0,0,0
2022-10-01,134,2.97,1.18,0,0
2022-10-02,129,6.18,0.0,0,0
2022-10-03,92,6.88,1.39,0,0
2022-10-04,93,12.14,0.0,0,0
2022-10-05,94,4.94,0.0,0,0
2022-10-06,98,2.49,0.0,0,0
2022-10-07,97,6.75,0.0,0,0
2022-10-08,138,8.67,0.0,0,0
2022-10-09,144,4.31,0.0,0,0
2022-10-10,101,7.28,0.0,0,0
2022-10-11,96,6.6,0.0,0,0
2022-10-12,94,2.59,0.0,0,0
2022-10-13,93,4.52,0.0,0,0
2022-10-14,94,4.13,0.0,0,0
2022-10-15,137,2.27,6.73,0,0
2022-10-16,161,6.05,0.0,0,0
2022-10-17,97,1.99,0.0,0,0
2022-10-18,96,6.5,8.87,0,0
2022-10-19,96,0.55,0.0,0,0
2022-10-20,95,2.87,1.12,0,0
2022-10-21,90,3.13,0.0,0,0
2022-10-22,142,1.75,3.0,0,0
2022-10-23,127,2.68,0.0,0,0
2022-10-24,101,-1.06,0.0,0,0
2022-10-25,94,-0.24,9.15,0,0
2022-10-26,90,2.34,0.0,0,0
2022-10-27,102,0.89,0.0,0,0
2022-10-28,94,-0.57,5.57,0,0
2022-10-29,150,-2.14,0.0,0,0
2022-10-30,135,2.84,0.0,0,0
2022-10-31,102,-1.9,0.0,0,0
2022-11-01,88,-0.98,2.19,0,0
2022-11-02,98,-1.95,0.0,0,0
2022-11-03,90,-2.74,0.0,0,0
2022-11-04,99,-0.15,0.0,0,0
2022-11-05,139,-1.08,0.0,0,0
2022-11-06,136,-4.37,0.0,0,0
2022-11-07,91,-0.49,0.0,0,0
2022-11-08,98,0.52,1.59,0,0
2022-11-09,90,-3.28,8.43,0,0
2022-11-10,96,-1.77,0.0,0,0
2022-11-11,105,-5.0,0.0,0,0
2022-11-12,160,2.45,0.0,0,0
2022-11-13,153,0.26,0.0,0,0
2022-11-14,99,-2.91,0.0,0,0
2022-11-15,100,1.3,0.0,0,0
2022-11-16,104,-3.17,0.0,0,0
2022-11-17,99,-3.0,0.0,0,0
2022-11-18,86,-2.3,8.12,0,0
2022-11-19,131,-0.81,4.91,0,0
2022-11-20,172,-2.3,0.76,0,1
2022-11-21,104,-1.1,0.0,0,0
2022-11-22,102,-3.79,0.0,0,0
2022-11-23,94,-3.15,0.0,0,0
2022-11-24,101,-4.49,0.0,0,0
2022-11-25,93,-2.41,8.11,0,0
2022-11-26,134,-0.8,0.0,0,0
2022-11-27,169,-2.44,0.0,1,0
2022-11-28,102,-3.16,0.0,1,0
2022-11-29,96,-2.91,0.0,0,0
2022-11-30,95,-3.27,0.0,0,0
2022-12-01,110,-5.0,3.5,0,0
2022-12-02,101,-5.0,0.0,0,0
2022-12-03,163,-3.16,0.0,0,0
2022-12-04,146,-1.53,0.0,0,0
2022-12-05,102,-3.48,0.0,0,0
2022-12-06,104,-5.0,0.0,0,0
2022-12-07,110,-5.0,0.0,0,0
2022-12-08,99,-3.35,0.0,0,0
2022-12-09,118,-5.0,0.0,0,0
2022-12-10,151,-3.0,0.0,0,0
2022-12-11,159,-2.71,0.0,0,0
2022-12-12,111,-3.59,0.0,0,0
2022-12-13,100,-5.0,8.15,0,0
2022-12-14,108,-5.0,0.0,0,0
2022-12-15,92,-5.0,7.59,0,0
2022-12-16,106,-4.26,0.0,0,0
2022-12-17,143,-3.52,0.88,0,0
2022-12-18,145,-4.5,3.43,0,0
2022-12-19,111,-5.0,0.0,0,0
2022-12-20,104,-5.0,0.0,0,0
2022-12-21,102,-4.1,8.11,0,0
2022-12-22,113,-5.0,0.0,0,0
2022-12-23,115,-5.0,0.0,0,0
2022-12-24,148,-3.71,0.0,0,0
2022-12-25,173,-5.0,0.0,1,0
2022-12-26,102,-5.0,0.0,0,0
2022-12-27,101,-5.0,0.0,0,0
2022-12-28,108,-2.37,0.0,0,0
2022-12-29,108,-5.0,0.0,0,0
2022-12-30,107,-3.34,0.0,0,0
2022-12-31,169,-3.22,0.0,0,0
2023-01-01,185,-5.0,0.0,1,0
2023-01-02,102,-5.0,0.0,0,0
2023-01-03,101,-3.55,0.0,0,0
2023-01-04,107,-5.0,0.0,0,0
2023-01-05,105,-2.51,0.0,0,0
2023-01-06,109,-1.94,0.0,0,0
2023-01-07,148,-5.0,0.0,0,0
2023-01-08,152,-4.44,0.0,0,0
2023-01-09,105,-3.6,0.0,0,0
2023-01-10,113,-4.82,0.0,0,0
2023-01-11,110,-3.76,0.0,0,0
2023-01-12,102,-5.0,0.0,0,0
2023-01-13,102,-2.44,0.0,0,0
2023-01-14,169,-0.69,0.0,0,0
2023-01-15,155,-3.46,0.0,0,0
2023-01-16,106,-5.0,0.0,0,0
2023-01-17,99,-4.34,0.0,0,0
2023-01-18,104,-0.53,0.0,0,0
2023-01-19,104,-3.62,0.0,0,0
2023-01-20,105,-1.27,0.0,0,0
2023-01-21,158,-2.2,0.0,0,0
2023-01-22,151,-0.68,0.0,0,0
2023-01-23,109,-0.33,0.0,0,0
2023-01-24,105,-2.08,0.0,0,0
2023-01-25,107,-3.11,0.0,0,0
2023-01-26,111,-2.89,0.0,0,0
2023-01-27,98,0.62,0.0,0,0
2023-01-28,164,-1.35,0.0,0,0
2023-01-29,149,-2.61,0.0,0,0
2023-01-30,102,-3.7,0.0,0,0
2023-01-31,110,-0.66,0.0,0,0
2023-02-01,101,-2.6,0.0,0,0
2023-02-02,101,-1.68,0.0,0,0
2023-02-03,98,-0.41,0.0,0,0
2023-02-04,156,-5.0,9.92,0,0
2023-02-05,176,0.92,0.0,0,1
2023-02-06,102,-3.63,0.0,0,0
2023-02-07,105,-1.91,0.0,0,0
2023-02-08,112,3.28,0.0,0,0
2023-02-09,103,-4.16,0.0,0,0
2023-02-10,104,-0.09,0.0,0,0
2023-02-11,154,0.12,7.13,0,0
2023-02-12,159,2.01,3.93,0,0
2023-02-13,105,1.96,0.0,0,0
2023-02-14,115,1.3,0.0,0,0
2023-02-15,94,-1.75,5.46,0,0
2023-02-16,99,0.9,6.26,0,0
2023-02-17,109,4.05,0.0,0,0
2023-02-18,161,4.72,0.0,0,0
2023-02-19,153,6.03,0.0,0,0
2023-02-20,109,5.97,0.0,0,0
2023-02-21,107,5.11,0.0,0,0
2023-02-22,103,-2.57,0.0,0,0
2023-02-23,97,1.95,0.0,0,0
2023-02-24,103,1.86,0.0,0,0
2023-02-25,160,3.86,0.0,0,0
2023-02-26,154,0.92,0.0,0,0
2023-02-27,113,-0.71,0.0,0,0
2023-02-28,104,-0.54,0.0,0,0
2023-03-01,91,5.98,9.14,0,0
2023-03-02,101,6.65,0.0,0,0
2023-03-03,102,9.61,0.0,0,0
2023-03-04,146,9.14,0.0,0,0
2023-03-05,141,6.99,0.0,0,0
2023-03-06,92,4.45,0.0,0,0
2023-03-07,85,3.21,8.38,0,0
2023-03-08,99,6.56,0.0,0,0
2023-03-09,105,9.86,0.0,0,0
2023-03-10,94,9.9,0.0,0,0
2023-03-11,140,8.6,0.0,0,0
2023-03-12,132,6.91,6.76,0,0
2023-03-13,95,10.08,0.0,0,0
2023-03-14,97,11.15,0.0,0,0
2023-03-15,93,8.42,0.0,0,0
2023-03-16,95,5.62,0.0,0,0
2023-03-17,99,5.39,0.0,0,0
2023-03-18,143,8.99,0.0,0,0
2023-03-19,140,11.47,0.0,0,0
2023-03-20,93,12.79,0.0,0,0
2023-03-21,103,11.41,0.0,0,0
2023-03-22,97,6.89,0.0,0,0
2023-03-23,95,9.68,0.0,0,0
2023-03-24,101,7.96,0.0,0,0
2023-03-25,132,11.96,4.93,0,0
2023-03-26,142,9.66,0.0,0,0
2023-03-27,85,13.57,7.93,0,0
2023-03-28,86,9.69,0.0,0,0
2023-03-29,98,11.82,0.0,0,0
2023-03-30,104,8.5,0.0,0,0
2023-03-31,98,12.44,0.0,0,0
2023-04-01,138,10.52,0.0,0,0
2023-04-02,137,14.17,0.0,0,0
2023-04-03,96,14.22,0.0,0,0
2023-04-04,97,14.74,0.0,0,0
2023-04-05,84,13.99,0.0,0,0
2023-04-06,87,12.47,0.0,0,0
2023-04-07,100,17.09,0.0,0,0
2023-04-08,144,15.89,0.0,0,0
2023-04-09,140,18.59,0.0,0,0
2023-04-10,93,14.69,0.0,0,0
2023-04-11,90,18.14,0.0,0,0
2023-04-12,90,17.55,6.42,0,0
2023-04-13,101,15.05,0.0,0,0
2023-04-14,99,14.6,0.0,0,0
2023-04-15,153,18.63,0.0,0,0
2023-04-16,154,18.32,0.0,0,0
2023-04-17,96,17.92,0.0,0,0
2023-04-18,103,15.5,0.0,0,0
2023-04-19,94,17.85,0.0,0,0
2023-04-20,96,18.99,0.0,0,0
2023-04-21,92,19.61,7.58,0,0
2023-04-22,147,16.87,0.0,0,0
2023-04-23,148,19.54,0.0,0,0
2023-04-24,100,16.0,0.0,0,0
2023-04-25,95,19.34,9.25,0,0
2023-04-26,105,21.34,0.0,0,0
2023-04-27,97,18.76,0.0,0,0
2023-04-28,88,16.92,2.07,0,0
2023-04-29,132,17.23,5.07,0,0
2023-04-30,154,23.33,2.11,0,1
2023-05-01,94,20.6,0.0,0,0
2023-05-02,91,21.04,0.0,0,0
2023-05-03,92,16.67,0.0,0,0
2023-05-04,99,18.22,0.0,0,0
2023-05-05,94,21.91,0.0,0,0
2023-05-06,143,20.99,0.0,0,0
2023-05-07,139,18.5,0.0,0,0
2023-05-08,93,24.95,3.57,0,0
2023-05-09,94,24.43,0.0,0,0
2023-05-10,89,23.08,0.0,0,0
2023-05-11,99,19.99,0.0,0,0
2023-05-12,97,22.55,0.0,0,0
2023-05-13,142,22.19,0.0,0,0
2023-05-14,146,23.4,0.0,0,0
2023-05-15,102,21.29,0.0,0,0
2023-05-16,94,19.2,0.0,0,0
2023-05-17,99,25.52,0.0,0,0
2023-05-18,87,22.08,2.8,0,0
2023-05-19,91,22.35,6.79,0,0
2023-05-20,152,19.93,0.0,0,0
2023-05-21,165,21.66,6.4,0,1
2023-05-22,93,24.98,0.0,0,0
2023-05-23,95,23.39,0.0,0,0
2023-05-24,95,22.64,0.0,0,0
2023-05-25,91,22.17,0.0,0,0
2023-05-26,94,25.63,0.0,0,0
2023-05-27,146,26.07,9.61,0,0
2023-05-28,144,25.02,0.0,0,0
2023-05-29,97,23.88,0.0,0,0
2023-05-30,104,21.6,0.0,0,0
2023-05-31,91,21.26,0.0,0,0
2023-06-01,105,25.84,0.0,0,0
2023-06-02,91,25.45,0.0,0,0
2023-06-03,149,21.66,0.0,0,0
2023-06-04,146,24.65,0.0,0,0
2023-06-05,98,25.05,0.0,0,0
2023-06-06,87,26.24,0.0,0,0
2023-06-07,97,25.42,0.0,0,0
2023-06-08,89,27.67,0.0,0,0
2023-06-09,97,25.81,0.0,0,0
2023-06-10,151,23.34,0.0,0,0
2023-06-11,143,22.96,0.0,0,0
2023-06-12,94,25.85,0.0,0,0
2023-06-13,89,24.07,6.27,0,0
2023-06-14,86,23.25,0.0,0,0
2023-06-15,92,24.05,0.0,0,0
2023-06-16,98,26.03,0.0,0,0
2023-06-17,147,24.17,0.0,0,0
2023-06-18,149,24.5,0.0,0,0
2023-06-19,98,26.95,0.0,0,0
2023-06-20,85,23.47,8.18,0,0
2023-06-21,96,23.66,0.0,0,0
2023-06-22,100,26.28,0.0,0,0
2023-06-23,87,24.14,2.12,0,0
2023-06-24,142,25.59,0.0,0,0
2023-06-25,123,22.38,6.27,0,0
2023-06-26,94,26.83,0.0,0,0
2023-06-27,95,25.77,0.0,0,0
2023-06-28,88,23.83,0.0,0,0
2023-06-29,101,23.6,0.0,0,0
2023-06-30,88,25.37,0.0,0,0
2023-07-01,137,25.2,0.0,0,0
2023-07-02,154,23.74,0.0,0,0
2023-07-03,88,23.14,5.53,0,0
2023-07-04,107,25.79,0.0,1,0
2023-07-05,100,22.18,0.0,0,0
2023-07-06,93,23.67,0.0,0,0
2023-07-07,92,23.3,0.0,0,0
2023-07-08,131,21.64,5.66,0,0
2023-07-09,154,27.48,0.0,0,0
2023-07-10,91,22.17,0.0,0,0
2023-07-11,98,22.09,0.0,0,0
2023-07-12,90,25.77,0.92,0,0
2023-07-13,95,25.5,0.0,0,0
2023-07-14,93,23.24,0.0,0,0
2023-07-15,143,21.95,0.0,0,0
2023-07-16,133,23.27,0.0,0,0
2023-07-17,103,24.02,0.0,0,0
2023-07-18,97,26.28,0.0,0,0
2023-07-19,98,22.75,0.0,0,0
2023-07-20,105,22.36,0.0,0,0
2023-07-21,93,25.61,0.0,0,0
2023-07-22,149,21.44,0.0,0,0
2023-07-23,138,23.74,0.0,0,0
2023-07-24,98,18.1,0.0,0,0
2023-07-25,99,26.13,0.0,0,0
2023-07-26,99,23.17,0.0,0,0
2023-07-27,100,20.21,0.0,0,0
2023-07-28,97,19.56,0.0,0,0
2023-07-29,153,22.44,0.0,0,0
2023-07-30,144,20.61,0.0,0,0
2023-07-31,96,20.07,0.0,0,0
2023-08-01,104,24.67,0.0,0,0
2023-08-02,98,23.86,0.0,0,0
2023-08-03,98,24.24,0.0,0,0
2023-08-04,101,23.38,0.0,0,0
2023-08-05,145,18.52,0.0,0,0
2023-08-06,146,19.81,0.0,0,0
2023-08-07,101,20.8,0.0,0,0
2023-08-08,98,20.69,0.0,0,0
2023-08-09,95,20.17,7.58,0,0
2023-08-10,90,22.72,9.33,0,0
2023-08-11,104,22.4,0.0,0,0
2023-08-12,152,22.47,0.0,0,0
2023-08-13,145,18.0,0.0,0,0
2023-08-14,99,19.16,0.0,0,0
2023-08-15,104,17.64,0.0,0,0
2023-08-16,103,17.87,0.0,0,0
2023-08-17,90,17.21,0.0,0,0
2023-08-18,130,16.89,0.0,0,1
2023-08-19,141,19.65,0.0,0,0
2023-08-20,135,17.26,6.4,0,0
2023-08-21,89,21.31,3.08,0,0
2023-08-22,91,17.76,4.2,0,0
2023-08-23,98,14.75,0.0,0,0
2023-08-24,106,12.05,0.0,0,0
2023-08-25,100,17.85,0.0,0,0
2023-08-26,186,16.39,0.0,0,1
2023-08-27,143,15.12,0.0,0,0
2023-08-28,91,19.15,0.79,0,0
2023-08-29,96,14.89,0.0,0,0
2023-08-30,96,14.17,0.0,0,0
2023-08-31,89,16.4,0.0,0,0
2023-09-01,105,15.09,0.0,0,0
2023-09-02,158,14.71,6.32,0,1
2023-09-03,138,13.7,0.0,0,0
2023-09-04,96,13.47,0.0,0,0
2023-09-05,102,11.72,0.0,0,0
2023-09-06,94,16.44,0.0,0,0
2023-09-07,95,14.2,0.0,0,0
2023-09-08,90,13.6,2.65,0,0
2023-09-09,150,14.83,0.0,0,0
2023-09-10,142,10.26,0.0,0,0
2023-09-11,89,10.09,0.42,0,0
2023-09-12,93,11.23,0.0,0,0
2023-09-13,103,11.89,0.0,0,0
2023-09-14,99,11.56,0.0,0,0
2023-09-15,97,8.38,0.0,0,0
2023-09-16,144,12.7,0.0,0,0
2023-09-17,149,11.05,0.0,0,0
2023-09-18,99,8.68,0.0,0,0
2023-09-19,88,13.37,0.0,0,0
2023-09-20,92,9.21,0.0,0,0
2023-09-21,95,9.25,0.0,0,0
2023-09-22,108,11.15,0.0,0,1
2023-09-23,139,12.24,5.31,0,1
2023-09-24,127,10.03,0.0,0,0
2023-09-25,97,10.22,0.0,0,0
2023-09-26,96,12.33,0.0,0,0
2023-09-27,91,6.48,0.0,0,0
2023-09-28,92,7.79,0.0,0,0
2023-09-29,92,8.41,9.27,0,0
2023-09-30,142,8.78,0.0,0,0
2023-10-01,139,6.24,0.0,0,0
2023-10-02,93,4.21,0.0,0,0
2023-10-03,95,3.77,0.0,0,0
2023-10-04,100,5.97,0.0,0,0
2023-10-05,87,7.3,0.0,0,0
2023-10-06,92,6.54,0.0,0,0
2023-10-07,144,4.83,0.0,0,0
2023-10-08,149,7.57,0.0,0,0
2023-10-09,88,4.11,0.0,0,0
2023-10-10,93,4.04,0.0,0,0
2023-10-11,95,3.55,0.0,0,0
2023-10-12,87,6.53,8.95,0,0
2023-10-13,98,4.13,0.0,0,0
2023-10-14,147,1.23,0.0,0,0
2023-10-15,131,6.12,9.55,0,0
2023-10-16,93,4.31,4.1,0,0
2023-10-17,102,4.63,0.0,0,0
2023-10-18,92,2.26,0.0,0,0
