date,sales,avg_temp_c,rainfall_mm,is_holiday,is_promotion
2022-02-22,123,2.75,0.0,0,0
2022-02-23,121,2.27,0.0,0,0
2022-02-24,116,1.31,0.0,0,0
2022-02-25,117,4.64,8.14,0,0
2022-02-26,156,1.77,0.0,0,0
2022-02-27,174,2.81,5.07,0,0
2022-02-28,118,4.35,0.0,0,0
2022-03-01,105,4.98,0.0,0,0
2022-03-02,110,6.76,3.89,0,0
2022-03-03,108,4.42,0.0,0,0
2022-03-04,124,5.25,0.0,0,1
2022-03-05,154,9.25,3.54,0,0
2022-03-06,160,2.99,0.0,0,0
2022-03-07,108,4.39,0.0,0,0
2022-03-08,111,5.6,0.0,0,0
2022-03-09,106,7.0,8.93,0,0
2022-03-10,104,8.54,0.0,0,0
2022-03-11,101,7.58,0.0,0,0
2022-03-12,170,6.0,0.0,0,0
2022-03-13,162,7.34,0.0,0,0
2022-03-14,110,7.55,0.0,0,0
2022-03-15,101,9.59,3.72,0,0
2022-03-16,107,11.61,0.0,0,0
2022-03-17,102,9.79,9.25,0,0
2022-03-18,112,8.79,0.0,0,0
2022-03-19,155,8.69,0.0,0,0
2022-03-20,154,10.15,0.0,0,0
2022-03-21,108,13.68,0.0,0,0
2022-03-22,103,10.98,3.09,0,0
2022-03-23,103,8.13,0.0,0,0
2022-03-24,96,10.65,5.21,0,0
2022-03-25,104,16.77,0.0,0,0
2022-03-26,155,8.61,0.0,0,0
2022-03-27,167,11.63,0.0,0,0
2022-03-28,113,13.8,0.0,0,0
2022-03-29,98,13.11,9.51,0,0
2022-03-30,114,9.91,0.0,0,0
2022-03-31,112,8.84,0.0,0,0
2022-04-01,102,10.82,8.49,0,0
2022-04-02,169,12.25,0.0,0,0
2022-04-03,170,15.08,0.0,0,0
2022-04-04,98,11.87,8.01,0,0
2022-04-05,114,10.86,0.0,0,0
2022-04-06,114,14.06,0.0,0,0
2022-04-07,102,13.67,2.27,0,0
2022-04-08,110,13.82,0.0,0,0
2022-04-09,150,12.1,0.0,0,0
2022-04-10,150,15.72,7.22,0,0
2022-04-11,106,14.54,2.07,0,0
2022-04-12,103,17.67,0.0,0,0
2022-04-13,108,19.8,0.0,0,0
2022-04-14,108,13.4,0.0,0,0
2022-04-15,108,16.18,0.0,0,0
2022-04-16,158,19.88,0.0,0,0
2022-04-17,167,16.49,0.0,0,0
2022-04-18,106,15.41,0.0,0,0
2022-04-19,100,14.07,0.0,0,0
2022-04-20,118,19.72,0.0,0,0
2022-04-21,105,18.06,0.0,0,0
2022-04-22,113,18.16,0.0,0,0
2022-04-23,153,15.12,9.05,0,0
2022-04-24,156,19.32,0.0,0,0
2022-04-25,105,20.93,0.0,0,0
2022-04-26,108,17.64,0.0,0,0
2022-04-27,90,18.03,0.0,0,0
2022-04-28,99,18.91,0.71,0,0
2022-04-29,112,19.91,0.0,0,0
2022-04-30,159,16.11,0.0,0,0
2022-05-01,178,19.64,0.0,0,0
2022-05-02,99,20.3,0.0,0,0
2022-05-03,115,18.52,0.0,0,0
2022-05-04,115,21.79,0.0,0,0
2022-05-05,109,22.0,0.0,0,0
2022-05-06,104,19.94,0.0,0,0
2022-05-07,165,23.48,0.0,0,0
2022-05-08,156,18.48,0.0,0,0
2022-05-09,106,20.72,0.0,0,0
2022-05-10,102,23.07,2.34,0,0
2022-05-11,107,23.5,0.0,0,0
2022-05-12,103,21.06,0.0,0,0
2022-05-13,106,22.09,0.0,0,0
2022-05-14,155,23.89,0.0,0,0
2022-05-15,153,21.94,0.0,0,0
2022-05-16,111,23.21,2.13,0,0
2022-05-17,108,19.25,3.23,0,0
2022-05-18,110,24.94,0.0,0,0
2022-05-19,103,20.38,0.0,0,0
2022-05-20,103,22.79,0.0,0,0
2022-05-21,164,22.12,0.0,0,0
2022-05-22,155,24.7,0.0,0,0
2022-05-23,105,20.39,5.9,0,0
2022-05-24,100,23.38,4.3,0,0
2022-05-25,104,23.44,0.0,0,0
2022-05-26,109,24.03,0.0,0,0
2022-05-27,108,25.1,0.0,0,0
2022-05-28,157,23.22,0.0,0,0
2022-05-29,153,20.82,0.0,0,0
2022-05-30,90,23.62,0.83,0,0
2022-05-31,99,25.79,0.0,0,0
2022-06-01,109,24.3,6.22,0,0
2022-06-02,101,23.5,8.57,0,0
2022-06-03,108,22.8,1.42,0,0
2022-06-04,159,27.21,0.0,0,0
2022-06-05,172,25.45,0.0,0,0
2022-06-06,102,21.41,0.0,0,0
2022-06-07,105,27.21,0.0,0,0
2022-06-08,101,23.8,0.0,0,0
2022-06-09,111,22.55,0.0,0,0
2022-06-10,101,24.54,7.77,0,0
2022-06-11,168,25.5,0.0,0,0
2022-06-12,163,26.96,0.0,0,0
2022-06-13,113,28.01,0.0,0,0
2022-06-14,117,28.55,0.0,0,0
2022-06-15,110,21.93,0.0,0,0
2022-06-16,109,25.53,0.0,0,0
2022-06-17,106,25.08,0.0,0,0
2022-06-18,205,25.46,0.0,0,1
2022-06-19,166,27.74,0.0,0,0
2022-06-20,107,24.52,0.0,0,0
2022-06-21,105,23.58,3.61,0,0
2022-06-22,107,23.07,0.0,0,0
2022-06-23,108,26.29,0.0,0,0
2022-06-24,105,22.71,0.0,0,0
2022-06-25,179,23.53,0.0,0,0
2022-06-26,165,24.99,0.0,0,0
2022-06-27,104,27.03,0.0,0,0
2022-06-28,109,23.65,0.0,0,0
2022-06-29,109,23.43,0.0,0,0
2022-06-30,105,24.94,0.0,0,0
2022-07-01,111,26.22,0.0,0,0
2022-07-02,164,23.09,0.0,0,0
2022-07-03,157,24.2,1.57,0,0
2022-07-04,52,24.42,0.0,1,0
2022-07-05,111,25.61,0.0,0,0
2022-07-06,102,23.05,0.78,0,0
2022-07-07,106,24.63,0.0,0,0
2022-07-08,111,24.23,6.36,0,0
2022-07-09,153,27.25,0.0,0,0
2022-07-10,155,22.5,0.0,0,0
2022-07-11,107,24.8,0.0,0,0
2022-07-12,120,25.54,0.0,0,0
2022-07-13,108,20.57,0.0,0,0
2022-07-14,102,26.03,0.0,0,0
2022-07-15,117,21.75,0.0,0,0
2022-07-16,156,24.34,0.0,0,0
2022-07-17,156,25.08,0.0,0,0
2022-07-18,110,21.83,0.0,0,0
2022-07-19,105,24.11,0.0,0,0
2022-07-20,107,23.39,2.23,0,0
2022-07-21,98,23.39,7.72,0,0
2022-07-22,107,19.55,0.0,0,0
2022-07-23,154,24.75,0.0,0,0
2022-07-24,169,23.74,0.0,0,0
2022-07-25,104,23.0,0.0,0,0
2022-07-26,106,23.06,0.0,0,0
2022-07-27,113,20.33,0.0,0,0
2022-07-28,102,24.2,0.0,0,0
2022-07-29,100,20.81,0.0,0,0
2022-07-30,165,19.24,8.89,0,0
2022-07-31,170,22.26,0.0,0,0
2022-08-01,104,24.5,0.0,0,0
2022-08-02,111,19.29,0.0,0,0
2022-08-03,106,18.65,8.12,0,0
2022-08-04,104,21.64,0.0,0,0
2022-08-05,136,19.57,8.98,0,1
2022-08-06,149,21.36,7.04,0,0
2022-08-07,154,23.56,0.0,0,0
2022-08-08,102,17.65,0.0,0,0
2022-08-09,116,19.76,0.0,0,0
2022-08-10,110,20.47,0.0,0,0
2022-08-11,104,18.84,0.0,0,0
2022-08-12,107,21.07,0.0,0,0
2022-08-13,150,18.48,0.0,0,0
2022-08-14,145,16.37,2.98,0,0
2022-08-15,104,16.94,0.0,0,0
2022-08-16,97,20.8,9.83,0,0
2022-08-17,109,15.3,0.0,0,0
2022-08-18,99,17.31,0.0,0,0
2022-08-19,131,16.52,0.0,0,1
2022-08-20,154,16.39,0.0,0,0
2022-08-21,194,13.29,0.0,0,1
2022-08-22,99,18.5,0.0,0,0
2022-08-23,106,11.45,0.0,0,0
2022-08-24,104,19.32,0.0,0,0
2022-08-25,114,19.11,0.0,0,0
2022-08-26,107,17.51,0.0,0,0
2022-08-27,143,17.88,5.58,0,0
2022-08-28,168,16.47,0.0,0,0
2022-08-29,110,15.29,0.0,0,0
2022-08-30,109,14.89,0.0,0,0
2022-08-31,99,17.17,0.0,0,0
2022-09-01,88,16.07,7.94,0,0
2022-09-02,120,16.11,0.0,0,0
2022-09-03,156,15.39,2.63,0,0
2022-09-04,159,13.84,0.0,0,0
2022-09-05,99,16.19,0.0,0,0
2022-09-06,105,12.77,0.0,0,0
2022-09-07,111,11.45,0.0,0,0
2022-09-08,104,12.46,0.0,0,0
2022-09-09,108,13.68,0.0,0,0
2022-09-10,152,10.95,0.0,0,0
2022-09-11,159,12.99,4.99,0,0
2022-09-12,99,15.15,7.55,0,0
2022-09-13,115,13.82,0.0,0,0
2022-09-14,109,13.91,0.0,0,0
2022-09-15,115,8.78,0.0,0,0
2022-09-16,113,11.41,0.0,0,0
2022-09-17,158,10.66,0.0,0,0
2022-09-18,166,12.08,0.0,0,0
2022-09-19,107,8.68,0.0,0,0
2022-09-20,111,8.93,9.9,0,0
2022-09-21,102,6.51,1.71,0,0
2022-09-22,109,6.75,0.0,0,0
2022-09-23,111,9.33,5.96,0,0
2022-09-24,161,10.25,0.0,0,0
2022-09-25,156,9.9,6.66,0,0
2022-09-26,101,7.18,9.58,0,0
2022-09-27,104,5.71,0.0,0,0
2022-09-28,108,5.69,0.0,0,0
2022-09-29,114,7.9,0.0,0,0
2022-09-30,111,6.79,0.0,0,0
2022-10-01,177,10.16,0.0,0,0
2022-10-02,145,9.83,0.0,0,0
2022-10-03,105,7.77,3.84,0,0
2022-10-04,107,9.29,0.0,0,0
2022-10-05,106,5.26,8.25,0,0
2022-10-06,99,2.97,0.0,0,0
2022-10-07,105,11.65,0.0,0,0
2022-10-08,166,8.58,0.0,0,0
2022-10-09,176,6.51,0.0,0,0
2022-10-10,110,4.86,0.0,0,0
2022-10-11,105,5.64,0.0,0,0
2022-10-12,105,8.07,0.0,0,0
2022-10-13,102,6.66,0.0,0,0
2022-10-14,104,8.23,0.0,0,0
2022-10-15,147,5.83,0.0,0,0
2022-10-16,170,7.54,0.0,0,0
2022-10-17,95,2.63,9.66,0,0
2022-10-18,107,2.84,0.96,0,0
2022-10-19,107,4.11,0.0,0,0
2022-10-20,112,0.84,0.0,0,0
2022-10-21,117,2.29,0.0,0,0
2022-10-22,148,0.4,2.76,0,0
2022-10-23,156,3.36,0.0,0,0
2022-10-24,111,-1.03,0.0,0,0
2022-10-25,106,3.48,8.02,0,0
2022-10-26,104,0.77,0.0,0,0
2022-10-27,111,1.64,0.0,0,0
2022-10-28,112,0.85,0.0,0,0
2022-10-29,158,2.89,0.0,0,0
2022-10-30,170,-0.99,0.0,0,0
2022-10-31,109,-1.78,0.0,0,0
2022-11-01,101,-2.22,0.0,0,0
2022-11-02,106,1.89,0.0,0,0
2022-11-03,114,-0.49,0.0,0,0
2022-11-04,111,-1.41,0.0,0,0
2022-11-05,157,-0.47,0.0,0,0
2022-11-06,160,-4.43,0.0,0,0
2022-11-07,99,-0.68,0.0,0,0
2022-11-08,110,1.99,8.66,0,0
2022-11-09,110,-3.73,0.0,0,0
2022-11-10,111,-4.3,0.0,0,0
2022-11-11,107,-4.63,0.0,0,0
2022-11-12,153,-2.6,0.0,0,0
2022-11-13,168,0.26,0.0,0,0
2022-11-14,107,-0.3,0.0,0,0
2022-11-15,115,-5.0,0.0,0,0
2022-11-16,109,-0.25,0.0,0,0
2022-11-17,103,-2.49,0.0,0,0
2022-11-18,111,-4.33,8.35,0,0
2022-11-19,165,-2.84,0.0,0,0
2022-11-20,160,0.49,0.0,0,0
2022-11-21,100,-3.64,0.89,0,0
2022-11-22,115,-4.9,0.0,0,0
2022-11-23,111,-1.28,0.0,0,0
2022-11-24,103,-1.59,0.0,0,0
2022-11-25,101,-4.81,5.02,0,0
2022-11-26,148,-3.57,0.0,0,0
2022-11-27,82,-5.0,0.0,1,0
2022-11-28,53,-1.56,0.0,1,0
2022-11-29,100,-5.0,4.45,0,0
2022-11-30,110,-5.0,0.0,0,0
2022-12-01,112,-3.57,3.24,0,0
2022-12-02,109,-5.0,0.0,0,0
2022-12-03,184,-3.89,0.0,0,0
2022-12-04,170,-1.6,4.37,0,0
2022-12-05,112,-2.3,0.0,0,0
2022-12-06,113,-2.96,0.0,0,0
2022-12-07,121,-5.0,0.0,0,0
2022-12-08,118,-1.04,0.0,0,0
2022-12-09,112,-2.87,4.73,0,0
2022-12-10,183,-2.34,0.0,0,0
2022-12-11,160,-4.96,5.49,0,0
2022-12-12,118,-3.32,0.0,0,0
2022-12-13,115,-2.31,0.61,0,0
2022-12-14,118,-4.69,2.41,0,0
2022-12-15,121,-5.0,0.0,0,0
2022-12-16,127,-5.0,0.0,0,0
2022-12-17,183,-1.8,0.0,0,0
2022-12-18,189,-5.0,0.0,0,0
2022-12-19,117,-1.09,0.0,0,0
2022-12-20,101,-5.0,7.81,0,0
2022-12-21,115,-5.0,0.0,0,0
2022-12-22,111,-2.74,6.69,0,0
2022-12-23,118,-2.22,5.06,0,0
2022-12-24,185,-5.0,0.0,0,0
2022-12-25,89,-4.4,0.0,1,0
2022-12-26,117,-5.0,0.0,0,0
2022-12-27,118,-5.0,4.33,0,0
2022-12-28,119,-5.0,0.0,0,0
2022-12-29,125,-5.0,0.0,0,0
2022-12-30,116,-5.0,0.0,0,0
2022-12-31,174,-5.0,0.0,0,0
2023-01-01,93,-5.0,0.0,1,0
2023-01-02,105,-5.0,9.86,0,0
2023-01-03,121,-5.0,1.45,0,0
2023-01-04,112,-2.68,8.17,0,0
2023-01-05,126,-4.9,0.0,0,0
2023-01-06,142,-4.13,0.0,0,1
2023-01-07,186,-1.54,0.0,0,0
2023-01-08,185,-5.0,0.0,0,0
2023-01-09,120,-4.07,0.0,0,0
2023-01-10,105,-3.65,0.26,0,0
2023-01-11,113,-5.0,0.0,0,0
2023-01-12,114,-5.0,5.18,0,0
2023-01-13,120,-3.44,0.0,0,0
2023-01-14,193,-1.97,0.0,0,0
2023-01-15,218,-3.32,0.0,0,1
2023-01-16,126,-1.05,0.0,0,0
2023-01-17,109,-3.48,0.0,0,0
2023-01-18,121,-2.2,0.0,0,0
2023-01-19,116,-1.68,0.0,0,0
2023-01-20,116,-0.07,0.0,0,0
2023-01-21,178,-5.0,0.65,0,0
2023-01-22,161,-1.56,0.0,0,0
2023-01-23,120,-1.05,0.0,0,0
2023-01-24,129,-0.89,0.0,0,0
2023-01-25,118,-1.88,1.76,0,0
2023-01-26,116,-2.68,0.0,0,0
2023-01-27,115,-2.36,0.0,0,0
2023-01-28,170,-2.01,0.0,0,0
2023-01-29,181,-1.81,0.0,0,0
2023-01-30,119,-1.47,0.0,0,0
2023-01-31,128,-3.0,0.0,0,0
2023-02-01,117,1.8,6.92,0,0
2023-02-02,109,-3.37,0.0,0,0
2023-02-03,109,-0.58,6.19,0,0
2023-02-04,163,1.83,7.66,0,0
2023-02-05,182,-1.49,0.0,0,0
2023-02-06,122,1.09,0.0,0,0
2023-02-07,114,-0.93,0.0,0,0
2023-02-08,118,1.93,0.0,0,0
2023-02-09,119,0.29,0.0,0,0
2023-02-10,139,3.25,0.0,0,1
2023-02-11,188,0.03,4.08,0,1
2023-02-12,192,0.77,0.0,0,0
2023-02-13,128,0.3,0.0,0,0
2023-02-14,115,-0.02,0.0,0,0
2023-02-15,111,3.11,0.0,0,0
2023-02-16,126,-1.45,0.0,0,0
2023-02-17,127,-0.64,0.0,0,0
2023-02-18,165,1.24,9.63,0,0
2023-02-19,193,2.29,0.0,0,0
2023-02-20,114,2.2,0.0,0,0
2023-02-21,109,6.03,0.0,0,0
2023-02-22,122,2.72,0.0,0,0
2023-02-23,123,3.16,0.0,0,0
2023-02-24,115,7.33,0.0,0,0
2023-02-25,187,-1.25,0.0,0,0
2023-02-26,184,4.02,0.0,0,0
2023-02-27,122,5.55,0.0,0,0
2023-02-28,122,4.76,3.78,0,0
2023-03-01,102,3.62,0.0,0,0
2023-03-02,104,3.94,0.0,0,0
2023-03-03,106,4.14,0.0,0,0
2023-03-04,169,4.26,0.0,0,0
2023-03-05,158,5.5,3.95,0,0
2023-03-06,106,6.35,1.53,0,0
2023-03-07,105,5.72,0.0,0,0
2023-03-08,111,6.27,0.0,0,0
2023-03-09,107,3.79,0.0,0,0
2023-03-10,103,5.17,8.71,0,0
2023-03-11,157,10.79,0.0,0,0
2023-03-12,173,6.26,0.0,0,0
2023-03-13,110,4.01,0.0,0,0
2023-03-14,94,6.62,1.5,0,0
2023-03-15,97,8.7,0.0,0,0
2023-03-16,101,8.89,8.8,0,0
2023-03-17,109,9.49,8.23,0,0
2023-03-18,160,5.38,0.0,0,0
2023-03-19,153,8.03,0.0,0,0
2023-03-20,107,10.09,0.0,0,0
2023-03-21,104,10.65,0.0,0,0
2023-03-22,106,15.55,0.0,0,0
2023-03-23,110,12.19,0.0,0,0
2023-03-24,101,11.03,0.0,0,0
2023-03-25,158,8.47,0.0,0,0
2023-03-26,164,9.52,0.0,0,0
2023-03-27,105,13.61,0.0,0,0
2023-03-28,106,10.45,0.0,0,0
2023-03-29,114,16.03,0.0,0,0
2023-03-30,100,11.93,3.73,0,0
2023-03-31,98,9.66,0.0,0,0
2023-04-01,150,12.67,6.09,0,0
2023-04-02,157,10.98,0.0,0,0
2023-04-03,115,13.74,0.0,0,0
2023-04-04,117,8.19,0.0,0,0
2023-04-05,97,10.94,9.68,0,0
2023-04-06,108,10.0,0.0,0,0
2023-04-07,108,12.91,3.65,0,0
2023-04-08,151,13.32,4.69,0,0
2023-04-09,145,12.82,0.0,0,0
2023-04-10,98,16.34,0.0,0,0
2023-04-11,110,15.92,0.0,0,0
2023-04-12,104,11.97,0.0,0,0
2023-04-13,105,15.22,0.0,0,0
2023-04-14,101,15.89,0.0,0,0
2023-04-15,147,13.97,5.58,0,0
2023-04-16,148,18.29,0.0,0,0
2023-04-17,96,14.97,9.47,0,0
2023-04-18,104,16.08,0.0,0,0
2023-04-19,113,16.91,0.0,0,0
2023-04-20,113,19.88,0.0,0,0
2023-04-21,113,17.71,0.0,0,0
2023-04-22,153,16.57,0.0,0,0
2023-04-23,157,20.47,0.0,0,0
2023-04-24,105,21.73,0.0,0,0
2023-04-25,106,19.1,0.0,0,0
2023-04-26,101,16.25,0.0,0,0
2023-04-27,106,18.61,0.0,0,0
2023-04-28,111,20.32,0.0,0,0
2023-04-29,184,20.46,0.0,0,0
2023-04-30,152,17.33,2.04,0,0
2023-05-01,105,18.22,0.0,0,0
2023-05-02,96,21.25,3.82,0,0
2023-05-03,110,20.87,0.0,0,0
2023-05-04,108,17.88,0.0,0,0
2023-05-05,118,18.23,0.0,0,0
2023-05-06,173,23.61,0.0,0,0
2023-05-07,173,21.39,0.0,0,0
2023-05-08,101,20.67,0.0,0,0
2023-05-09,103,21.1,4.47,0,0
2023-05-10,101,19.86,3.96,0,0
2023-05-11,108,20.78,0.0,0,0
2023-05-12,112,21.33,0.0,0,0
2023-05-13,153,23.95,0.0,0,0
2023-05-14,154,22.2,9.15,0,0
2023-05-15,108,22.73,0.0,0,0
2023-05-16,119,24.31,0.0,0,0
2023-05-17,109,21.52,0.0,0,0
2023-05-18,108,24.9,5.4,0,0
2023-05-19,111,25.88,0.0,0,0
2023-05-20,165,23.17,0.0,0,0
2023-05-21,152,23.25,0.81,0,0
2023-05-22,113,25.43,0.0,0,0
2023-05-23,105,23.45,6.62,0,0
2023-05-24,100,25.18,0.0,0,0
2023-05-25,113,24.22,0.0,0,0
2023-05-26,101,22.29,0.0,0,0
2023-05-27,156,22.13,0.0,0,0
2023-05-28,151,21.39,0.0,0,0
2023-05-29,113,25.92,0.0,0,0
2023-05-30,104,18.09,0.0,0,0
2023-05-31,110,23.58,0.0,0,0
2023-06-01,105,25.02,0.0,0,0
2023-06-02,114,25.55,0.0,0,0
2023-06-03,167,25.14,0.0,0,0
2023-06-04,153,25.18,0.0,0,0
2023-06-05,109,23.68,0.0,0,0
2023-06-06,112,22.3,0.0,0,0
2023-06-07,109,22.64,0.0,0,0
2023-06-08,102,23.61,0.0,0,0
2023-06-09,106,26.16,4.45,0,0
2023-06-10,147,26.98,1.95,0,0
2023-06-11,162,22.11,8.85,0,0
2023-06-12,109,25.84,6.02,0,0
2023-06-13,99,22.64,0.0,0,0
2023-06-14,108,22.53,0.0,0,0
2023-06-15,104,24.23,0.0,0,0
2023-06-16,107,21.08,0.0,0,0
2023-06-17,164,25.39,0.0,0,0
2023-06-18,166,24.4,0.0,0,0
2023-06-19,112,26.88,0.0,0,0
2023-06-20,108,23.39,0.0,0,0
2023-06-21,104,26.47,0.0,0,0
2023-06-22,104,28.14,9.79,0,0
2023-06-23,129,26.65,0.0,0,1
2023-06-24,140,24.32,0.0,0,0
2023-06-25,167,19.14,0.0,0,0
2023-06-26,105,25.04,0.0,0,0
2023-06-27,109,22.89,0.0,0,0
2023-06-28,106,25.06,0.0,0,0
2023-06-29,107,27.14,0.0,0,0
2023-06-30,108,25.32,9.59,0,0
2023-07-01,149,22.76,0.0,0,0
2023-07-02,137,25.02,9.04,0,0
2023-07-03,105,25.68,0.0,0,0
2023-07-04,50,26.16,0.0,1,0
2023-07-05,100,27.19,0.77,0,0
2023-07-06,111,26.86,0.0,0,0
2023-07-07,112,22.04,0.0,0,0
2023-07-08,167,23.88,0.0,0,0
2023-07-09,159,26.71,0.0,0,0
2023-07-10,100,21.59,0.0,0,0
2023-07-11,120,21.29,0.0,0,0
2023-07-12,114,23.22,0.0,0,0
2023-07-13,111,23.23,6.59,0,0
2023-07-14,98,24.66,0.0,0,0
2023-07-15,158,24.7,0.0,0,0
2023-07-16,166,21.55,0.0,0,0
2023-07-17,116,22.07,0.0,0,0
2023-07-18,112,20.24,0.0,0,0
2023-07-19,108,25.85,0.0,0,0
2023-07-20,104,24.41,0.0,0,0
2023-07-21,99,22.34,3.47,0,0
2023-07-22,163,22.8,0.0,0,0
2023-07-23,166,23.09,0.0,0,0
2023-07-24,110,26.01,0.0,0,0
2023-07-25,107,20.83,0.0,0,0
2023-07-26,105,25.59,0.0,0,0
2023-07-27,110,23.15,0.0,0,0
2023-07-28,106,18.77,0.0,0,0
2023-07-29,160,21.78,0.0,0,0
2023-07-30,175,20.57,0.0,0,0
2023-07-31,104,22.6,0.0,0,0
2023-08-01,115,21.81,0.0,0,0
2023-08-02,107,23.41,0.0,0,0
2023-08-03,112,22.0,0.0,0,0
2023-08-04,112,20.67,0.0,0,0
2023-08-05,175,19.8,0.0,0,0
2023-08-06,169,21.61,0.0,0,0
2023-08-07,104,22.77,0.0,0,0
2023-08-08,99,17.03,0.0,0,0
2023-08-09,103,17.48,0.0,0,0
2023-08-10,109,19.64,0.0,0,0
2023-08-11,106,17.67,0.0,0,0
2023-08-12,151,18.05,0.0,0,0
2023-08-13,150,24.14,8.63,0,0
2023-08-14,100,19.35,0.0,0,0
2023-08-15,116,17.58,0.0,0,0
2023-08-16,114,18.8,0.0,0,0
2023-08-17,115,19.7,0.0,0,0
2023-08-18,115,18.86,0.0,0,0
2023-08-19,160,18.86,0.0,0,0
2023-08-20,157,18.12,0.0,0,0
2023-08-21,112,13.26,0.0,0,0
2023-08-22,102,17.09,0.0,0,0
2023-08-23,105,17.36,0.0,0,0
2023-08-24,112,16.66,0.0,0,0
2023-08-25,109,13.04,0.0,0,0
2023-08-26,164,15.65,0.0,0,0
2023-08-27,161,13.39,0.38,0,0
2023-08-28,115,15.61,0.0,0,0
2023-08-29,107,13.63,0.0,0,0
2023-08-30,112,18.39,0.0,0,0
2023-08-31,109,15.22,0.0,0,0
2023-09-01,109,16.71,0.0,0,0
2023-09-02,164,14.08,0.0,0,0
2023-09-03,157,17.82,0.0,0,0
2023-09-04,94,12.21,0.0,0,0
2023-09-05,99,11.73,0.0,0,0
2023-09-06,103,13.14,0.0,0,0
2023-09-07,110,15.48,0.0,0,0
2023-09-08,109,13.54,0.0,0,0
2023-09-09,173,12.79,0.0,0,0
2023-09-10,152,8.33,0.0,0,0
2023-09-11,104,13.23,9.73,0,0
2023-09-12,111,9.37,0.0,0,0
2023-09-13,104,9.49,5.16,0,0
2023-09-14,107,7.37,0.0,0,0
2023-09-15,108,16.48,0.0,0,0
2023-09-16,159,11.05,0.0,0,0
2023-09-17,150,7.38,0.0,0,0
2023-09-18,100,10.36,0.0,0,0
2023-09-19,105,9.44,7.79,0,0
2023-09-20,108,12.34,0.0,0,0
2023-09-21,110,8.36,0.0,0,0
2023-09-22,120,8.89,0.0,0,0
2023-09-23,151,9.62,5.56,0,0
2023-09-24,163,6.33,0.0,0,0
2023-09-25,116,10.03,0.0,0,0
2023-09-26,112,7.32,0.0,0,0
2023-09-27,101,10.26,0.0,0,0
2023-09-28,116,7.17,0.0,0,0
2023-09-29,114,9.14,0.0,0,0
2023-09-30,149,5.61,0.0,0,0
2023-10-01,162,6.21,0.0,0,0
2023-10-02,104,6.77,0.0,0,0
2023-10-03,103,11.23,0.0,0,0
2023-10-04,106,4.92,0.0,0,0
2023-10-05,110,4.34,0.0,0,0
2023-10-06,117,8.29,0.0,0,0
2023-10-07,167,5.88,0.0,0,0
2023-10-08,166,4.58,0.0,0,0
2023-10-09,109,5.89,0.0,0,0
2023-10-10,107,6.27,3.66,0,0
2023-10-11,108,3.34,0.0,0,0
2023-10-12,110,2.12,0.0,0,0
2023-10-13,101,4.86,1.77,0,0
2023-10-14,151,6.32,9.53,0,0
2023-10-15,168,4.78,0.0,0,0
2023-10-16,110,4.21,0.0,0,0
2023-10-17,111,3.57,0.0,0,0
2023-10-18,106,4.12,0.0,0,0
2023-10-19,111,3.66,0.0,0,0
