date,sales,avg_temp_c,rainfall_mm,is_holiday,is_promotion
2022-06-23,126,24.63,0.0,0,0
2022-06-24,118,22.53,0.0,0,0
2022-06-25,171,25.0,0.0,0,0
2022-06-26,189,26.86,0.0,0,0
2022-06-27,119,24.68,0.0,0,0
2022-06-28,122,24.01,0.0,0,0
2022-06-29,113,22.35,0.0,0,0
2022-06-30,124,22.84,0.0,0,0
2022-07-01,123,24.48,0.0,0,0
2022-07-02,166,24.83,0.0,0,0
2022-07-03,186,25.46,4.89,0,1
2022-07-04,102,23.9,0.0,1,0
2022-07-05,121,27.46,2.96,0,0
2022-07-06,127,27.8,0.0,0,0
2022-07-07,123,23.32,0.0,0,0
2022-07-08,111,28.19,0.0,0,0
2022-07-09,164,19.66,9.43,0,0
2022-07-10,186,23.62,0.0,0,0
2022-07-11,117,29.7,0.0,0,0
2022-07-12,116,23.76,0.0,0,0
2022-07-13,119,24.48,0.0,0,0
2022-07-14,109,20.73,0.0,0,0
2022-07-15,120,22.2,0.0,0,0
2022-07-16,196,23.24,0.0,0,0
2022-07-17,196,26.19,0.0,0,0
2022-07-18,113,20.06,0.0,0,0
2022-07-19,123,24.56,0.0,0,0
2022-07-20,112,20.4,1.24,0,0
2022-07-21,116,23.0,0.0,0,0
2022-07-22,109,23.86,0.0,0,0
2022-07-23,175,21.32,0.0,0,0
2022-07-24,177,20.45,0.0,0,0
2022-07-25,117,19.84,0.0,0,0
2022-07-26,116,21.51,5.54,0,0
2022-07-27,119,20.77,0.0,0,0
2022-07-28,118,21.99,0.0,0,0
2022-07-29,121,19.6,0.0,0,0
2022-07-30,192,20.82,0.0,0,0
2022-07-31,176,21.15,0.0,0,0
2022-08-01,121,20.59,0.0,0,0
2022-08-02,123,23.69,0.0,0,0
2022-08-03,110,18.39,6.07,0,0
2022-08-04,122,20.42,8.5,0,0
2022-08-05,123,21.07,0.0,0,0
2022-08-06,181,17.19,0.0,0,0
2022-08-07,175,20.84,0.0,0,0
2022-08-08,123,19.94,0.0,0,0
2022-08-09,106,19.31,2.33,0,0
2022-08-10,121,18.51,0.0,0,0
2022-08-11,117,17.89,0.0,0,0
2022-08-12,109,20.58,0.0,0,0
2022-08-13,166,19.06,0.0,0,0
2022-08-14,182,21.4,0.0,0,0
2022-08-15,119,17.47,0.0,0,0
2022-08-16,113,15.92,0.0,0,0
2022-08-17,114,19.86,0.0,0,0
2022-08-18,120,16.94,0.0,0,0
2022-08-19,124,13.25,0.0,0,0
2022-08-20,173,19.18,3.06,0,0
2022-08-21,185,17.16,0.0,0,0
2022-08-22,118,18.69,0.0,0,0
2022-08-23,121,17.85,2.46,0,0
2022-08-24,116,16.53,0.0,0,0
2022-08-25,116,21.02,0.0,0,0
2022-08-26,110,16.58,0.0,0,0
2022-08-27,177,19.34,0.0,0,0
2022-08-28,195,17.14,0.0,0,0
2022-08-29,121,15.09,0.0,0,0
2022-08-30,124,19.38,0.0,0,0
2022-08-31,123,13.58,0.0,0,0
2022-09-01,131,16.2,0.0,0,0
2022-09-02,120,16.72,0.0,0,0
2022-09-03,180,12.69,0.0,0,0
2022-09-04,187,12.87,0.0,0,0
2022-09-05,111,15.23,0.0,0,0
2022-09-06,111,11.71,0.0,0,0
2022-09-07,128,9.68,0.58,0,0
2022-09-08,109,13.43,0.0,0,0
2022-09-09,120,10.94,0.0,0,0
2022-09-10,191,12.48,0.0,0,0
2022-09-11,183,11.6,8.53,0,0
2022-09-12,125,9.78,0.0,0,0
2022-09-13,116,10.19,5.52,0,0
2022-09-14,122,11.57,0.0,0,0
2022-09-15,106,8.91,8.55,0,0
2022-09-16,120,12.82,0.0,0,0
2022-09-17,187,11.54,0.0,0,0
2022-09-18,174,12.87,0.0,0,0
2022-09-19,113,11.35,6.26,0,0
2022-09-20,134,7.24,9.79,0,0
2022-09-21,131,9.52,0.0,0,0
2022-09-22,121,5.67,0.0,0,0
2022-09-23,120,6.7,2.07,0,0
2022-09-24,171,11.65,0.0,0,0
2022-09-25,181,8.73,0.0,0,0
2022-09-26,111,8.63,6.86,0,0
2022-09-27,123,4.49,0.0,0,0
2022-09-28,119,10.91,0.0,0,0
2022-09-29,113,8.09,3.72,0,0
2022-09-30,117,7.36,0.0,0,0
2022-10-01,186,6.88,0.0,0,0
2022-10-02,176,8.79,0.0,0,0
2022-10-03,117,9.01,0.0,0,0
2022-10-04,124,4.0,0.0,0,0
2022-10-05,115,7.44,8.21,0,0
2022-10-06,124,4.62,0.0,0,0
2022-10-07,103,6.87,7.29,0,0
2022-10-08,178,3.91,0.0,0,0
2022-10-09,193,2.68,0.0,0,0
2022-10-10,122,2.28,0.0,0,0
2022-10-11,114,2.88,0.0,0,0
2022-10-12,131,2.82,0.0,0,0
2022-10-13,119,8.48,0.0,0,0
2022-10-14,121,1.86,0.0,0,0
2022-10-15,169,-0.37,2.98,0,0
2022-10-16,177,8.63,0.0,0,0
2022-10-17,121,4.11,0.0,0,0
2022-10-18,126,3.23,0.0,0,0
2022-10-19,119,7.95,0.0,0,0
2022-10-20,114,1.92,0.0,0,0
2022-10-21,129,4.33,0.0,0,0
2022-10-22,180,1.47,0.0,0,0
2022-10-23,178,0.52,2.24,0,0
2022-10-24,112,4.0,0.0,0,0
2022-10-25,111,0.44,8.58,0,0
2022-10-26,112,-0.08,0.0,0,0
2022-10-27,123,-0.56,0.0,0,0
2022-10-28,118,-2.66,0.0,0,0
2022-10-29,164,2.5,1.09,0,0
2022-10-30,181,3.61,0.0,0,0
2022-10-31,112,1.74,0.98,0,0
2022-11-01,120,1.85,0.0,0,0
2022-11-02,120,-0.47,0.0,0,0
2022-11-03,135,0.36,0.0,0,0
2022-11-04,117,-4.56,0.0,0,0
2022-11-05,184,-1.43,0.0,0,0
2022-11-06,173,-2.74,0.0,0,0
2022-11-07,116,-0.25,0.0,0,0
2022-11-08,120,-1.43,0.0,0,0
2022-11-09,114,-0.43,6.74,0,0
2022-11-10,113,-1.24,4.22,0,0
2022-11-11,120,0.51,0.0,0,0
2022-11-12,172,-1.89,0.0,0,0
2022-11-13,188,0.29,0.0,0,0
2022-11-14,119,-1.78,0.0,0,0
2022-11-15,115,-1.5,0.0,0,0
2022-11-16,114,-1.99,6.28,0,0
2022-11-17,117,0.21,7.56,0,0
2022-11-18,110,1.08,9.52,0,0
2022-11-19,165,-4.21,0.51,0,0
2022-11-20,188,-1.82,0.96,0,0
2022-11-21,112,-2.26,0.0,0,0
2022-11-22,120,-1.99,0.0,0,0
2022-11-23,122,-0.46,7.78,0,0
2022-11-24,116,-2.95,2.56,0,0
2022-11-25,114,-5.0,7.0,0,0
2022-11-26,195,-1.25,0.0,0,0
2022-11-27,139,-0.79,0.0,1,0
2022-11-28,87,-5.0,0.0,1,0
2022-11-29,113,-5.0,2.83,0,0
2022-11-30,108,-5.0,0.8,0,0
2022-12-01,133,-3.17,9.47,0,0
2022-12-02,123,-2.34,7.58,0,0
2022-12-03,196,-5.0,4.0,0,0
2022-12-04,190,-1.75,0.0,0,0
2022-12-05,140,-3.47,0.0,0,0
2022-12-06,133,-4.87,0.0,0,0
2022-12-07,139,-1.08,0.0,0,0
2022-12-08,139,-1.74,0.0,0,0
2022-12-09,164,-1.15,0.0,0,1
2022-12-10,201,-4.89,0.0,0,0
2022-12-11,201,-5.0,0.0,0,0
2022-12-12,139,-3.87,2.3,0,0
2022-12-13,134,-5.0,0.0,0,0
2022-12-14,129,-5.0,8.36,0,0
2022-12-15,133,-3.11,7.37,0,0
2022-12-16,127,-5.0,0.0,0,0
2022-12-17,198,-4.39,0.0,0,0
2022-12-18,184,-2.04,0.0,0,0
2022-12-19,139,-1.44,0.0,0,0
2022-12-20,127,-5.0,0.0,0,0
2022-12-21,141,-5.0,0.0,0,0
2022-12-22,124,-5.0,0.0,0,0
2022-12-23,126,-2.67,2.61,0,0
2022-12-24,204,-5.0,0.0,0,0
2022-12-25,166,-4.56,0.0,1,0
2022-12-26,140,-3.25,0.0,0,0
2022-12-27,127,-0.52,0.0,0,0
2022-12-28,132,-4.61,0.0,0,0
2022-12-29,122,-2.88,0.0,0,0
2022-12-30,139,-4.69,0.0,0,0
2022-12-31,210,0.29,0.0,0,0
2023-01-01,165,-3.53,0.0,1,0
2023-01-02,133,-5.0,0.0,0,0
2023-01-03,129,-5.0,7.99,0,0
2023-01-04,139,-2.95,1.19,0,0
2023-01-05,134,-5.0,0.0,0,0
2023-01-06,123,-5.0,0.0,0,0
2023-01-07,209,-5.0,0.0,0,0
2023-01-08,197,-5.0,0.0,0,0
2023-01-09,131,0.6,0.0,0,0
2023-01-10,142,-4.36,0.0,0,0
2023-01-11,114,-5.0,7.55,0,0
2023-01-12,127,-4.13,0.0,0,0
2023-01-13,137,-2.09,0.0,0,0
2023-01-14,188,-5.0,0.0,0,0
2023-01-15,200,-4.63,0.0,0,0
2023-01-16,140,-0.51,0.0,0,0
2023-01-17,121,-2.16,5.82,0,0
2023-01-18,134,-2.41,0.0,0,0
2023-01-19,131,-2.28,0.0,0,0
2023-01-20,131,-2.54,0.0,0,0
2023-01-21,199,1.36,0.0,0,0
2023-01-22,208,-2.32,0.0,0,0
2023-01-23,133,-0.97,0.0,0,0
2023-01-24,120,-0.31,1.16,0,0
2023-01-25,128,-1.71,0.68,0,0
2023-01-26,124,-4.19,8.69,0,0
2023-01-27,141,-1.51,0.0,0,0
2023-01-28,188,0.8,0.0,0,0
2023-01-29,193,-0.18,0.0,0,0
2023-01-30,133,-0.78,0.0,0,0
2023-01-31,124,-1.77,9.24,0,0
2023-02-01,134,-3.83,0.0,0,0
2023-02-02,127,-4.11,4.18,0,0
2023-02-03,135,-5.0,0.0,0,0
2023-02-04,193,2.48,0.0,0,0
2023-02-05,194,-1.65,1.46,0,0
2023-02-06,139,-0.48,0.0,0,0
2023-02-07,127,-1.55,0.0,0,0
2023-02-08,137,1.05,0.0,0,0
2023-02-09,109,3.73,1.59,0,0
2023-02-10,132,1.29,8.77,0,0
2023-02-11,191,2.05,0.0,0,0
2023-02-12,204,-0.62,0.0,0,0
2023-02-13,109,4.5,3.93,0,0
2023-02-14,131,-0.78,0.0,0,0
2023-02-15,136,1.22,0.0,0,0
2023-02-16,127,6.87,3.16,0,0
2023-02-17,140,2.39,0.0,0,0
2023-02-18,186,3.37,7.66,0,0
2023-02-19,199,3.81,0.0,0,0
2023-02-20,133,3.28,0.0,0,0
2023-02-21,132,1.96,0.0,0,0
2023-02-22,131,3.89,0.0,0,0
2023-02-23,121,1.59,0.0,0,0
2023-02-24,153,3.66,0.0,0,0
2023-02-25,215,4.89,0.0,0,0
2023-02-26,203,4.69,0.0,0,0
2023-02-27,132,2.81,0.0,0,0
2023-02-28,134,7.14,0.0,0,0
2023-03-01,125,6.13,0.0,0,0
2023-03-02,110,3.19,0.0,0,0
2023-03-03,117,4.94,0.0,0,0
2023-03-04,181,5.64,5.59,0,0
2023-03-05,177,7.53,0.0,0,0
2023-03-06,125,6.15,0.0,0,0
2023-03-07,118,7.05,0.0,0,0
2023-03-08,109,2.32,0.0,0,0
2023-03-09,115,8.73,0.0,0,0
2023-03-10,115,9.7,0.0,0,0
2023-03-11,170,2.39,0.0,0,0
2023-03-12,186,6.89,0.0,0,0
2023-03-13,121,10.71,0.0,0,0
2023-03-14,122,10.04,5.12,0,0
2023-03-15,127,9.61,0.0,0,0
2023-03-16,124,9.84,0.0,0,0
2023-03-17,129,6.41,0.0,0,0
2023-03-18,181,4.26,0.0,0,0
2023-03-19,186,10.99,0.0,0,0
2023-03-20,115,7.76,0.0,0,0
2023-03-21,110,10.11,0.0,0,0
2023-03-22,112,9.42,0.0,0,0
2023-03-23,108,9.6,0.0,0,0
2023-03-24,108,11.5,9.37,0,0
2023-03-25,163,14.53,0.0,0,0
2023-03-26,194,14.74,0.0,0,0
2023-03-27,119,10.31,0.0,0,0
2023-03-28,131,9.05,0.0,0,0
2023-03-29,113,12.62,5.15,0,0
2023-03-30,119,10.31,0.0,0,0
2023-03-31,120,14.52,8.12,0,0
2023-04-01,183,10.78,5.68,0,0
2023-04-02,171,13.64,0.0,0,0
2023-04-03,123,18.3,0.0,0,0
2023-04-04,121,14.06,0.0,0,0
2023-04-05,125,13.85,0.0,0,0
2023-04-06,117,11.22,0.0,0,0
2023-04-07,114,14.28,0.0,0,0
2023-04-08,173,13.25,0.0,0,0
2023-04-09,180,14.35,0.0,0,0
2023-04-10,113,10.79,0.0,0,0
2023-04-11,120,10.81,0.0,0,0
2023-04-12,122,15.67,0.0,0,0
2023-04-13,109,18.32,0.38,0,0
2023-04-14,118,16.3,5.94,0,0
2023-04-15,179,15.25,0.0,0,0
2023-04-16,178,16.23,9.63,0,0
2023-04-17,123,16.58,0.0,0,0
2023-04-18,118,16.62,0.0,0,0
2023-04-19,121,13.49,0.0,0,0
2023-04-20,113,17.61,0.0,0,0
2023-04-21,128,17.98,2.28,0,1
2023-04-22,197,18.35,0.0,0,0
2023-04-23,181,14.25,0.0,0,0
2023-04-24,126,18.85,0.0,0,0
2023-04-25,123,16.45,0.0,0,0
2023-04-26,122,19.19,0.0,0,0
2023-04-27,124,16.77,0.0,0,0
2023-04-28,123,21.79,0.0,0,0
2023-04-29,196,21.47,6.78,0,1
2023-04-30,171,21.16,0.0,0,0
2023-05-01,115,19.43,0.0,0,0
2023-05-02,122,19.46,0.0,0,0
2023-05-03,120,19.12,0.0,0,0
2023-05-04,121,18.09,0.0,0,0
2023-05-05,115,20.94,0.0,0,0
2023-05-06,169,22.15,2.6,0,0
2023-05-07,184,21.37,0.0,0,0
2023-05-08,132,19.31,0.0,0,0
2023-05-09,126,20.81,0.0,0,0
2023-05-10,118,21.45,0.0,0,0
2023-05-11,114,17.81,0.0,0,0
2023-05-12,116,21.59,0.0,0,0
2023-05-13,178,19.51,0.0,0,0
2023-05-14,178,24.9,5.97,0,0
2023-05-15,117,24.18,0.0,0,0
2023-05-16,129,20.05,0.0,0,0
2023-05-17,120,23.95,0.0,0,0
2023-05-18,113,23.82,0.0,0,0
2023-05-19,123,22.85,0.0,0,0
2023-05-20,187,25.4,0.0,0,0
2023-05-21,180,25.43,0.0,0,0
2023-05-22,122,26.65,0.0,0,0
2023-05-23,112,21.21,0.0,0,0
2023-05-24,116,22.44,0.0,0,0
2023-05-25,114,23.5,1.2,0,0
2023-05-26,121,23.01,0.0,0,0
2023-05-27,180,25.2,0.0,0,0
2023-05-28,162,23.75,1.04,0,0
2023-05-29,123,24.11,0.0,0,0
2023-05-30,125,23.89,0.0,0,0
2023-05-31,114,26.43,0.0,0,0
2023-06-01,101,24.5,0.0,0,0
2023-06-02,107,24.64,0.0,0,0
2023-06-03,172,25.58,0.0,0,0
2023-06-04,189,22.5,0.0,0,0
2023-06-05,128,25.64,0.0,0,0
2023-06-06,116,24.7,0.0,0,0
2023-06-07,119,23.46,0.0,0,0
2023-06-08,114,24.49,8.09,0,0
2023-06-09,135,23.78,5.23,0,1
2023-06-10,201,25.43,0.0,0,0
2023-06-11,192,24.07,0.0,0,0
2023-06-12,126,24.34,0.0,0,0
2023-06-13,111,25.74,0.0,0,0
2023-06-14,113,23.86,0.0,0,0
2023-06-15,130,22.98,0.0,0,0
2023-06-16,110,25.19,4.17,0,0
2023-06-17,177,25.04,0.0,0,0
2023-06-18,175,28.69,0.0,0,0
2023-06-19,107,22.65,0.0,0,0
2023-06-20,115,24.09,0.0,0,0
2023-06-21,113,23.83,0.0,0,0
2023-06-22,122,25.45,0.0,0,0
2023-06-23,124,28.47,0.0,0,0
2023-06-24,172,27.89,0.0,0,0
2023-06-25,191,24.02,0.0,0,0
2023-06-26,125,26.84,0.0,0,0
2023-06-27,122,25.65,0.0,0,0
2023-06-28,130,25.43,0.0,0,0
2023-06-29,122,23.89,0.0,0,0
2023-06-30,131,24.58,0.0,0,0
2023-07-01,152,25.49,8.3,0,0
2023-07-02,181,27.99,0.0,0,0
2023-07-03,112,23.66,8.75,0,0
2023-07-04,90,22.81,7.2,1,0
2023-07-05,106,24.76,0.0,0,0
2023-07-06,126,23.27,0.0,0,0
2023-07-07,129,22.57,0.0,0,0
2023-07-08,193,22.95,0.0,0,0
2023-07-09,188,26.9,9.55,0,0
2023-07-10,114,22.88,0.0,0,0
2023-07-11,117,25.74,8.41,0,0
2023-07-12,128,25.22,0.0,0,0
2023-07-13,122,24.54,0.0,0,0
2023-07-14,116,24.77,0.0,0,0
2023-07-15,183,25.14,0.0,0,0
2023-07-16,183,25.67,0.0,0,0
2023-07-17,125,22.17,0.0,0,0
2023-07-18,121,26.2,0.0,0,0
2023-07-19,117,26.51,0.0,0,0
2023-07-20,118,22.57,0.0,0,0
2023-07-21,124,17.96,0.0,0,0
2023-07-22,168,21.37,0.0,0,0
2023-07-23,232,24.81,0.0,0,1
2023-07-24,118,26.19,0.0,0,0
2023-07-25,119,23.38,0.0,0,0
2023-07-26,117,22.79,9.21,0,0
2023-07-27,116,20.89,0.0,0,0
2023-07-28,113,21.69,5.4,0,0
2023-07-29,194,21.34,0.0,0,0
2023-07-30,170,22.51,8.96,0,0
2023-07-31,129,21.22,0.0,0,0
2023-08-01,122,23.88,0.0,0,0
2023-08-02,113,17.95,0.0,0,0
2023-08-03,116,21.77,0.0,0,0
2023-08-04,116,19.24,2.75,0,0
2023-08-05,178,21.4,0.0,0,0
2023-08-06,177,21.74,0.0,0,0
2023-08-07,123,20.56,0.0,0,0
2023-08-08,120,19.79,0.0,0,0
2023-08-09,124,20.19,0.0,0,0
2023-08-10,111,16.23,0.0,0,0
2023-08-11,116,23.3,0.0,0,0
2023-08-12,169,23.26,0.0,0,0
2023-08-13,171,17.1,0.89,0,0
2023-08-14,120,16.22,0.0,0,0
2023-08-15,117,15.23,0.0,0,0
2023-08-16,119,22.28,0.0,0,0
2023-08-17,117,17.74,0.0,0,0
2023-08-18,127,18.63,0.0,0,0
2023-08-19,160,19.85,6.43,0,0
2023-08-20,170,14.41,0.0,0,0
2023-08-21,105,18.82,0.0,0,0
2023-08-22,127,22.72,0.0,0,0
2023-08-23,124,16.32,0.0,0,0
2023-08-24,117,17.91,0.0,0,0
2023-08-25,120,13.0,1.11,0,0
2023-08-26,172,9.56,0.0,0,0
2023-08-27,182,16.86,0.0,0,0
2023-08-28,106,14.36,8.61,0,0
2023-08-29,114,14.43,0.0,0,0
2023-08-30,115,18.7,3.46,0,0
2023-08-31,116,16.11,6.85,0,0
2023-09-01,121,15.23,0.0,0,0
2023-09-02,175,12.06,0.0,0,0
2023-09-03,185,16.13,0.0,0,0
2023-09-04,113,15.35,0.0,0,0
2023-09-05,121,11.58,0.0,0,0
2023-09-06,122,15.13,0.0,0,0
2023-09-07,132,13.08,0.0,0,0
2023-09-08,106,11.78,2.36,0,0
2023-09-09,205,10.02,0.0,0,0
2023-09-10,188,12.42,2.57,0,0
2023-09-11,125,14.18,0.0,0,0
2023-09-12,115,11.43,4.47,0,0
2023-09-13,115,11.36,3.08,0,0
2023-09-14,123,9.96,0.0,0,0
2023-09-15,120,12.6,0.0,0,0
2023-09-16,185,12.24,0.0,0,0
2023-09-17,186,9.73,0.0,0,0
2023-09-18,119,8.39,0.0,0,0
2023-09-19,119,8.47,0.0,0,0
2023-09-20,122,8.17,0.0,0,0
2023-09-21,124,7.82,0.0,0,0
2023-09-22,124,9.0,4.56,0,0
2023-09-23,178,14.95,0.0,0,0
2023-09-24,178,5.74,1.85,0,0
2023-09-25,117,8.01,7.43,0,0
2023-09-26,129,4.81,0.0,0,0
2023-09-27,125,4.91,0.0,0,0
2023-09-28,130,5.56,0.0,0,0
2023-09-29,115,8.05,9.15,0,0
2023-09-30,173,6.87,0.0,0,0
2023-10-01,180,6.9,0.0,0,0
2023-10-02,120,5.39,0.0,0,0
2023-10-03,133,5.67,0.0,0,0
2023-10-04,119,4.61,0.0,0,0
2023-10-05,122,5.46,0.0,0,0
2023-10-06,121,5.69,0.0,0,0
2023-10-07,176,4.69,0.0,0,0
2023-10-08,160,10.11,0.0,0,0
2023-10-09,113,4.62,0.88,0,0
2023-10-10,111,7.09,0.0,0,0
2023-10-11,113,5.99,5.5,0,0
2023-10-12,114,3.3,0.0,0,0
2023-10-13,111,4.88,9.93,0,0
2023-10-14,185,2.91,0.0,0,0
2023-10-15,182,6.31,0.0,0,0
2023-10-16,126,1.05,0.0,0,0
2023-10-17,127,0.15,0.0,0,0
2023-10-18,123,2.09,0.0,0,0
2023-10-19,115,3.05,8.44,0,0
